tweet,cmi,pp_en,pp_my,perp_ratio,particle_count,manglish_patterns,grammar_patterns,manglish_score,en_words,my_words,unknown_words,category,pp_diff
sabinus meets a daughter,0.0,48854.57949280588,66306.96073259896,1.3572312241959434,0,0,0,0.0,3,0,1,Monolingual English,17452.38123979308
they do nothing for need a convention of states,0.0,18858.70552406295,29907.680825719,1.5858819571448317,0,0,0,0.0,9,0,0,Monolingual English,11048.97530165605
boleh pulak bg subsidi instrumen untuk masalah sumber air kat rumah mertua aku kat sik bertah,33.333333333333336,43887.47977791937,16901.69393866796,0.3851142518138288,0,0,0,0.0,5,10,1,Monolingual Malay,-26985.78583925141
manifesting a girl like this for all my boys,0.0,9302.649092227217,31981.651346130897,3.437907958159253,0,0,1,0.1111111111111111,8,0,1,Monolingual English,22679.00225390368
guru ngaji dipaksa ngaku jadi begal ini harus kita viralkan,44.44444444444444,44644.38115675565,41199.07629087041,0.9228278055017034,0,0,0,0.0,4,5,1,Mesolect (Strong Mixing),-3445.304865885235
should i add megumee in my family portrait what you guys reckon,0.0,13494.419195833716,29431.79930852184,2.1810349064603427,0,0,0,0.0,11,0,1,Monolingual English,15937.380112688124
tacoddd hahah ni eh rasa jadi cam kau,37.5,45131.05019970096,22391.152281290233,0.49613630044528845,0,0,0,0.0,5,3,0,Mesolect (Strong Mixing),-22739.89791841073
bts dance lessons are coming to apple fitness,0.0,25049.848559545844,46047.28296622532,1.838226001916403,0,0,0,0.0,8,0,0,Monolingual English,20997.434406679477
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
congratulations to and they are the two winners of the free seeds for be get,0.0,11292.735358345944,24764.710387557323,2.1929771310238717,0,0,0,0.0,15,0,0,Monolingual English,13471.975029211379
files whose employers applicants families waiting since our direct pr after so longt,0.0,42219.15939988833,55445.091269617544,1.3132684794705836,0,0,0,0.0,11,0,2,Monolingual English,13225.931869729211
highliter pen apa sik stabilo,33.333333333333336,46486.26205698387,64577.144205954275,1.389166204131324,0,0,0,0.0,1,2,2,Mesolect (Strong Mixing),18090.882148970406
trait sniper x metakage alpha lifetime pass wl slots in collab with the ultimate nft trading platform,7.692307692307687,27450.695791278755,45335.360894593716,1.6515195548885513,0,0,0,0.0,12,1,4,Weak Code-Mixing,17884.66510331496
as we speak cristiano ronaldo continues to outscore harry kane at the age of the less said about lukaku the bet,15.789473684210531,15647.719217621881,30614.137396047397,1.9564600418935745,0,0,0,0.0,16,3,2,Weak Code-Mixing,14966.418178425516
myarmy kundalxbt is having massive sale at guardian pharmacy until this sunday only per box instead of time to stock up,0.0,22251.210015517172,36944.97170581579,1.660357871776489,0,0,0,0.0,19,0,2,Monolingual English,14693.76169029862
faham batu jeonghan confirm celuh,33.333333333333336,46487.71930658234,46364.87202426438,0.9973574250543936,0,0,0,0.0,1,2,2,Mesolect (Strong Mixing),-122.84728231795452
kerja penyelenggaraan km km arah selatan dari gurun ke sungai petani u lorong kiri ditutup t,25.0,43926.75734653962,23418.935929965846,0.5331360051281068,1,0,0,0.125,4,12,0,Mesolect (Strong Mixing),-20507.821416573774
nah itu dia makanya,50.0,47322.628026054976,20097.90602992164,0.42469970219862047,0,0,0,0.0,2,2,0,Mesolect (Strong Mixing),-27224.721996133336
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
oetune beach timor tengah selatan nusa tenggara timur,16.666666666666664,45128.69233195373,47512.11275418169,1.0528138596327188,0,0,0,0.0,1,5,2,Weak Code-Mixing,2383.4204222279586
do you like watching my pretty pink holes get wrecked is the best place to see all my content,0.0,7850.30472665364,21532.888705364385,2.742936669993859,0,0,0,0.0,19,0,0,Monolingual English,13682.583978710745
mohon sedekahkan kepada sepupu saya ini muhammad firdaus allahyarham masih sangat muda baik tutur katanya bel,6.25,43885.65916027704,26697.48567082731,0.6083419089895419,0,0,0,0.0,1,15,0,Weak Code-Mixing,-17188.17348944973
kepada aku yang nugas sedari tadi pagi sampe malem you did well bonusnya dikasih jempol sama kebin,35.71428571428571,30811.604878214064,25203.651133830394,0.8179921569632719,0,0,0,0.0,5,9,3,Mesolect (Strong Mixing),-5607.953744383671
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
we got an updated version,0.0,20918.437745252635,20345.840413945243,0.9726271465259235,0,0,0,0.0,5,0,0,Monolingual English,-572.5973313073919
batu payung lombok nusa tenggara barat,0.0,45899.00227247369,30160.082484171093,0.6570966903622334,0,0,0,0.0,0,4,2,Ambiguous,-15738.919788302599
on our way to the jalsa at coming to support my leader,0.0,8599.513022032374,17977.822065336655,2.0905628050421687,0,0,0,0.0,11,0,1,Monolingual English,9378.309043304282
ini paling kereeennn kasih jempol,50.0,46486.26205698387,18157.159124816502,0.39059193665773906,0,0,0,0.0,2,2,1,Monolingual Malay,-28329.102932167367
comment three cool improvements you want to see in this next update,0.0,8460.369641631414,25503.85562237277,3.014508431980858,0,0,0,0.0,11,0,1,Monolingual English,17043.485980741352
baru naik dari kt tbs tv takleh guna server conneting non stop terang dlm bas sbb screen cerah tandas kunci takleh gun,42.85714285714286,43539.806863136946,38004.980599049784,0.8728789431362124,0,0,0,0.0,9,12,1,Mesolect (Strong Mixing),-5534.826264087162
alerta mohon advokasi kejadian di labuan bajo flores hari ini terkait proyek strategis pariwisata nasional h,36.36363636363637,42138.80138608863,27017.617956580332,0.6411577232355669,0,0,0,0.0,4,7,5,Mesolect (Strong Mixing),-15121.183429508295
okay the good thing is cressy is fucking stupid because probably found one of my exes and if the case,0.0,11564.015984741498,26515.25107353081,2.29291027516022,0,1,0,0.075,19,0,1,Monolingual English,14951.235088789312
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
kawasaki frontale vs johor darul live,33.333333333333336,45926.10120708958,22203.990504119905,0.483472141560588,0,0,0,0.0,2,4,0,Mesolect (Strong Mixing),-23722.110702969676
dah start dah perang mercun depa ni tak dengaq lagi meriam sanggang seberang mau gugur jantunggg,42.85714285714286,43893.17823337068,18674.584647107735,0.4254552848239639,0,0,0,0.0,6,8,2,Mesolect (Strong Mixing),-25218.593586262945
kami kt pasir puteh apa nama kedai tu,12.5,45127.86710541016,6143.8054293588475,0.13614216277955438,0,0,0,0.0,1,7,0,Monolingual Malay,-38984.06167605131
bakar lemak semalam punya,0.0,47320.62530035499,21964.123267612133,0.4641553894987809,0,0,0,0.0,0,4,0,Ambiguous,-25356.502032742854
gm for community commission,0.0,48139.709251674765,57689.09222856452,1.1983681066074892,0,0,0,0.0,3,0,1,Monolingual English,9549.382976889756
disenyumin sama si es batu gua yg meleleh,42.85714285714286,45128.69239016252,52678.76261169339,1.167300886014076,0,0,0,0.0,4,3,1,Mesolect (Strong Mixing),7550.07022153087
kenapa tambang batu bara tidak di kenai pajak jawaban dri pak faisal krn ada di lingkaran kekuasaan,17.647058823529417,43810.081977482936,27248.643981423986,0.6219719925525127,0,0,0,0.0,3,14,0,Weak Code-Mixing,-16561.43799605895
boulder valley glampingteluk bahang penang,0.0,46486.079884723156,37186.82075809438,0.7999560481398041,0,0,0,0.0,0,3,2,Ambiguous,-9299.259126628778
mentally getting prepared for th,0.0,33364.564617628304,38298.39622164782,1.1478763970267036,0,0,0,0.0,5,0,0,Monolingual English,4933.831604019513
ketika lo pengennya curhat tapi bro lu adalah dia bro gue potong rambut kependekan sama bro,46.666666666666664,43892.09198750382,29694.20417964957,0.6765274297726245,0,0,0,0.0,7,8,1,Mesolect (Strong Mixing),-14197.887807854255
paw curls its finger,33.333333333333336,47377.90926560572,66142.04940605247,1.396052515429774,0,0,0,0.0,2,1,1,Mesolect (Strong Mixing),18764.140140446747
kau kalau berniaga tapi muka masam mencuka macam baru lepas bergaduh dengan laki kau baik balik jaga anak je lah,19.999999999999996,42207.844246750996,12408.85345841726,0.29399401177359225,0,0,0,0.0,4,16,0,Monolingual Malay,-29798.990788333736
the geforce rtx keycap got hundreds of these to give away as rewards to the geforce community want one,0.0,14742.218681793658,26323.12915372466,1.7855608929633633,0,1,0,0.07894736842105263,15,0,4,Monolingual English,11580.910471931003
neither am i i just splurged on birthday present no time to recover,0.0,18314.44998336448,41381.675923966905,2.2595096200844154,0,0,0,0.0,12,0,1,Monolingual English,23067.225940602424
guys already being zon,25.0,41305.81914712983,44834.43956804908,1.085426714535074,0,1,0,0.375,3,1,0,Mesolect (Strong Mixing),3528.620420919251
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
you think we are hott,0.0,4735.606415654983,14932.193843796433,3.15317459542954,0,0,0,0.0,4,0,1,Monolingual English,10196.58742814145
i is what you add to sik when referring to it so this tweet is even gramatically correct i love it,5.000000000000004,7937.4590775559745,24958.582586466513,3.1444045685904207,0,0,0,0.0,19,1,1,Monolingual English,17021.12350891054
released on a double feature with joan crawford in berserk,22.22222222222222,28254.794722114068,48764.20152947994,1.7258735025002272,0,0,0,0.0,7,2,1,Mesolect (Strong Mixing),20509.406807365875
we r so close go we need to be on the top,0.0,4694.13290976731,10202.659023247641,2.1734917224048926,0,0,0,0.0,12,0,0,Monolingual English,5508.526113480331
i be so close to liking a tweet then i realize this nigga posted it and lose my smile,0.0,17594.791786755104,34106.2608654241,1.9384293533441181,0,0,0,0.0,19,0,0,Monolingual English,16511.469078668993
angolku isu org makan rh kede time bulan posa tok tepulang lah sapa nak dine in sapa nak makan tapok pike ada kah,25.0,43758.07402283255,29861.558897558727,0.6824239769322856,0,0,0,0.0,4,12,7,Mesolect (Strong Mixing),-13896.515125273825
pastu nnti dpt gmbr pet batu jeonghan hahahahahah,14.28571428571429,45128.102896741475,31186.358695243634,0.6910629229551655,0,0,0,0.0,1,6,1,Weak Code-Mixing,-13941.74420149784
ten hag ni pep copy ori ke kita nantikan nasib man utd,27.27272727272727,44378.58286327689,47051.11038821309,1.0602211101055168,1,0,0,0.16666666666666666,8,3,1,Mesolect (Strong Mixing),2672.527524936202
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
ayen kok belum balap sik padahal aku udah mengalah,28.57142857142857,44861.199999754026,40658.11182273046,0.9063090559983547,0,0,0,0.0,2,5,2,Mesolect (Strong Mixing),-4203.088177023565
rudy giuliani blocked me months ago not only is he a vile despicable man also snowflake,7.14285714285714,24153.508212210298,47468.67163761869,1.965290972249816,0,0,0,0.0,13,1,2,Weak Code-Mixing,23315.16342540839
nature surrounding timber house is fresh and healthy to stay,11.111111111111116,31243.966819315003,52544.23806577531,1.6817402978834457,0,0,0,0.0,8,1,1,Weak Code-Mixing,21300.271246460306
drop your eth wallets and send just rt follow me,0.0,23824.247372429818,50523.52329565928,2.1206765739901914,0,0,0,0.0,9,0,1,Monolingual English,26699.275923229463
world of masters airdrop event time duration april weeks after ido click here and follow the instructions ht,12.5,31727.078983401883,49576.42702532389,1.5625903365153768,0,0,0,0.0,14,2,2,Weak Code-Mixing,17849.348041922003
i want you to do it again,0.0,1272.5378353477226,6704.983056389667,5.268985227898957,0,0,0,0.0,7,0,0,Monolingual English,5432.445221041944
keknya yang lebih cocok nih pakji sik yg jadi itsaka nya,33.333333333333336,44463.889639050896,19731.80436150993,0.44377144063843343,0,0,0,0.0,3,6,2,Mesolect (Strong Mixing),-24732.085277540966
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
a junior of mine suddenly called she saw my linked in post and offered a part time role allahu just grateful,4.761904761904767,39820.84753724333,41013.23187740399,1.029943720787094,0,0,0,0.0,20,1,0,Monolingual English,1192.3843401606573
sultan selangor gantung darjah kebesaran banduan bernama najib agong pulak angkat duduk santap semeja di ma,13.33333333333333,43886.751636484,30465.9549150392,0.6941948031923192,0,0,0,0.0,2,13,1,Weak Code-Mixing,-13420.796721444796
awek tumblr dr melaka sedap sedut tetek besar die,22.22222222222222,39055.4118757069,47825.86383989852,1.224564318822278,0,0,0,0.0,2,7,0,Mesolect (Strong Mixing),8770.45196419162
keadilan ke keadilan confuse memikirnye,25.0,46486.99071033384,47261.64005862664,1.0166637877921532,1,0,0,0.4,1,3,1,Mesolect (Strong Mixing),774.6493482927981
aiii x reti mar kain ni x beli lagi ko baju rayo,45.45454545454546,44331.432550910475,32175.807089204834,0.7258012032941626,0,0,0,0.0,5,6,1,Mesolect (Strong Mixing),-12155.62546170564
jika kita tahu prestasi kerja kita tahap mana jangan risau la tentang offer sebagainya andai offer t,41.17647058823529,43829.1157584208,16653.398827722696,0.3799620078925072,1,0,0,0.11764705882352941,7,10,0,Monolingual Malay,-27175.7169306981
huge were giving away x free mint spots to enter the draw follow,7.692307692307687,38805.46632013303,51547.13729335486,1.3283473227227063,0,0,0,0.0,12,1,0,Weak Code-Mixing,12741.67097322183
kawasaki frontale vs johor darul live,33.333333333333336,45926.10120708958,22203.990504119905,0.483472141560588,0,0,0,0.0,2,4,0,Mesolect (Strong Mixing),-23722.110702969676
aufff my pleasuresebel banget lihat yg miring itu,40.0,45301.89595022058,26521.498696773724,0.5854390448893472,0,0,0,0.0,3,2,3,Mesolect (Strong Mixing),-18780.39725344686
masaaki coconuts plants grow years to bare fruits,0.0,40906.20813671751,60668.8302807742,1.4831203634911765,0,0,0,0.0,6,0,2,Monolingual English,19762.622144056688
afc champions leaguestarting frontale vs johor darul list at,50.0,41961.39560815613,46055.715880215816,1.0975735008981413,0,0,0,0.0,4,4,1,Mesolect (Strong Mixing),4094.320272059689
you know how many times the pm had misled the hosue pippa ive lost counthow keir has doen this when will,0.0,16987.62125752287,37028.1856240291,2.179715750822463,0,0,0,0.0,15,0,6,Monolingual English,20040.56436650623
nak nampak cerdik speakinglah sikit hakikatnya takde point pun cakap sedari disrespectful about eating in a,42.85714285714286,31452.565128536407,23239.874274902937,0.7388864526606694,0,0,0,0.0,6,8,2,Mesolect (Strong Mixing),-8212.69085363347
apple fitness rolls out curated dance workouts and a new dance collection apple,0.0,26212.86203313361,37166.37960335313,1.4178680510496735,0,0,0,0.0,12,0,1,Monolingual English,10953.517570219523
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
lemah betul baru panas bumi tu pun dah tewas,44.44444444444444,44861.410965344876,14652.711337818057,0.3266217228240363,0,0,0,0.0,4,5,0,Monolingual Malay,-30208.699627526817
just posted a photo ttdi jaya shah alam,42.85714285714286,14954.445948593924,19262.283799571076,1.2880640222837672,0,0,0,0.0,4,3,1,Mesolect (Strong Mixing),4307.837850977152
ravi to leave the cast of night days allkpop,12.5,22953.78162030795,52478.407928677385,2.286264145784503,0,0,0,0.0,7,1,1,Monolingual English,29524.626308369436
live stream hdkawasaki frontale vs johor darul livemelbourne city fc vs jeonnam dragons livelive,40.0,44087.45407038493,28817.10669839047,0.6536350829509097,0,0,0,0.0,6,4,4,Mesolect (Strong Mixing),-15270.347371994456
bila pandai akan jadi mandai dia bg hint apa pd pak sheikh,41.666666666666664,44312.93829144335,17181.45221393096,0.38772992440559123,0,0,0,0.0,7,5,0,Monolingual Malay,-27131.486077512393
